,contrast_d1_a0,dissimilarity_d1_a0,homogeneity_d1_a0,energy_d1_a0,correlation_d1_a0,contrast_d1_a45,dissimilarity_d1_a45,homogeneity_d1_a45,energy_d1_a45,correlation_d1_a45,contrast_d1_a90,dissimilarity_d1_a90,homogeneity_d1_a90,energy_d1_a90,correlation_d1_a90,contrast_d1_a135,dissimilarity_d1_a135,homogeneity_d1_a135,energy_d1_a135,correlation_d1_a135,contrast_d3_a0,dissimilarity_d3_a0,homogeneity_d3_a0,energy_d3_a0,correlation_d3_a0,contrast_d3_a45,dissimilarity_d3_a45,homogeneity_d3_a45,energy_d3_a45,correlation_d3_a45,contrast_d3_a90,dissimilarity_d3_a90,homogeneity_d3_a90,energy_d3_a90,correlation_d3_a90,contrast_d3_a135,dissimilarity_d3_a135,homogeneity_d3_a135,energy_d3_a135,correlation_d3_a135,contrast_d5_a0,dissimilarity_d5_a0,homogeneity_d5_a0,energy_d5_a0,correlation_d5_a0,contrast_d5_a45,dissimilarity_d5_a45,homogeneity_d5_a45,energy_d5_a45,correlation_d5_a45,contrast_d5_a90,dissimilarity_d5_a90,homogeneity_d5_a90,energy_d5_a90,correlation_d5_a90,contrast_d5_a135,dissimilarity_d5_a135,homogeneity_d5_a135,energy_d5_a135,correlation_d5_a135,tumor_type
1350,285.544218500863,451.803607535485,219.0164176130184,421.59868671307686,1207.793840580259,1038.0563186807365,889.0721719911668,997.6736021325906,1917.8403252037763,1944.72198453137,1353.4378926035831,1901.690019746118,6.989035087720874,8.820123721248533,5.8139071528178645,8.751816780446537,15.097342995175431,13.890837104064584,12.503877838055441,13.932853910787196,20.045487804880377,20.773449070259947,16.579047619043596,20.65287148263455,0.5222728075394872,0.4749904091039927,0.5460551352081089,0.4730621611231285,0.3900739139135757,0.4006523130391395,0.44715007361806236,0.4001457328065514,0.32636333927794314,0.31921583207655047,0.4075277429898406,0.31953068622670106,0.1913190485138621,0.1839501680466846,0.20021481406994107,0.1837597680892331,0.16177680115908968,0.1650697444962062,0.18489380314067094,0.16456559228461787,0.14579891523261546,0.13896631753896574,0.17139874016185744,0.13765901451420645,0.9367570822807977,0.9000324993982604,0.9515118068434328,0.9067157360748259,0.7327902693922544,0.7706561655667644,0.8035562805164302,0.7795781545680414,0.57610616018401,0.571459136348175,0.7015192382652794,0.5809417027511764,1
522,31.29464285714107,50.85080862894756,22.575151357630386,51.46450113165772,168.65980322940226,141.61023452520024,128.24405236986286,145.0392772010959,289.61852040183106,285.89165478336537,217.782960428967,302.52641205287927,2.160905393835379,2.9822266305658633,2.0924198874753106,2.957747557645645,5.434460952849695,5.096701268743548,4.995663985757152,5.092402921953795,7.331461107000861,7.547848595698527,6.6722140039438695,7.599269948541218,0.6621798684781536,0.6214528843017472,0.6603693834860851,0.6227331354032551,0.5794280050096945,0.5745119951907248,0.5812798715591331,0.5740532795153818,0.5550188948881762,0.5367331441666439,0.55442161357194,0.5368675642568816,0.34303667702571194,0.3382530716404865,0.34492110957724686,0.3382732742524212,0.33467538276787423,0.3304648850245379,0.334586983727064,0.3304557917401219,0.32774505670493975,0.3177023328355466,0.3272596551349258,0.31761926125748774,0.9824296072977503,0.971471879810094,0.9873251701105219,0.9711275884615569,0.9054524340213905,0.9206766362195482,0.9281087563803709,0.9187558484988614,0.8378950438321203,0.840343672757107,0.8781050705885965,0.8310539848428593,0
1852,52.76196719055113,119.83162212153601,73.26442484098565,120.13100822989142,361.3472341602499,367.5359861592901,416.8533122545831,371.09603998474336,688.7030132825394,826.4374380001047,714.1667783836119,832.7696152894496,3.3905829562127705,5.144270280827356,3.9193065068486717,5.154273306244649,8.82778732809749,8.915332564401048,9.223124386054526,8.94087658593129,12.3390309109916,13.586478547960677,12.174475314344495,13.49304823609992,0.47617585347698727,0.3790298204397168,0.4441601266281912,0.3814309971094154,0.3069945767424528,0.2858731009367069,0.29538521947751695,0.2885768583719851,0.2693835319259668,0.24305635069773687,0.26864101852958355,0.24634223659105392,0.09971698248085978,0.08244773665185069,0.09540936861069457,0.08265461649248539,0.07203295522613215,0.0687107919178646,0.07151008650872553,0.06893423026595642,0.06719331803352561,0.06392457739610803,0.06841879453846866,0.06405085128719093,0.9852356921846422,0.9664732592490279,0.9795011648155929,0.9663894963802344,0.8989050763858357,0.8972127118541321,0.883464358214776,0.8962170861408641,0.8074017767018834,0.7691600236248464,0.8005554970697808,0.7673911704312074,1
175,37.152144997548824,67.29739086476562,32.19327910958608,65.43642219507,253.07466770022484,212.33567858520183,181.29859789421033,203.5788619762027,485.5949634799048,497.45300778118127,317.0011210243346,473.87157061829487,2.6572972725045005,3.6456891632612964,2.3988273605671986,3.614209504405859,7.074721420679635,6.528250672819677,5.786219149068345,6.445620915034197,10.148988381407442,10.444025513054685,7.905190612670621,10.33685829872033,0.6143737486178946,0.5584732455895453,0.6188112873068056,0.5589449250679818,0.5016279278744582,0.48830425468527316,0.5082481844969178,0.4898986802510569,0.46512727115188407,0.4386856892675406,0.474657290678348,0.4395678591782291,0.23284089557433887,0.22368227267152432,0.23487108950041485,0.22365313950318294,0.21479945299790626,0.21140336718207145,0.21825309598015646,0.21147875826999943,0.20511844165319904,0.198316737612275,0.2111922903794302,0.19830170362003008,0.9919509073297884,0.9854303971862,0.9930254645585241,0.9858332890965432,0.9452466260720921,0.954095421038101,0.9607820412180065,0.955988546028496,0.8950842756746756,0.8927757705693997,0.9315496236668226,0.8978586656149802,0
1602,88.66124999999657,155.89305644133398,84.02994047618677,156.26646205357946,396.0318118118607,387.4852098373127,374.3669469469935,389.820044641954,567.4303030302484,709.7906881515024,582.30014141409,706.6422268177812,4.883273809523702,6.477519132653553,4.2229960317458675,6.397919323980073,10.546126126127419,10.283416115346137,9.279779779780837,10.155905005128716,13.202828282826772,14.674494789216244,12.094646464645255,14.657992260603047,0.4259666059318688,0.34762254766609585,0.4558204120265985,0.34676750206438994,0.28911026096799325,0.25836423437892814,0.29216907222445865,0.2567940663583085,0.2481905463693595,0.19283884431957715,0.2413125292832623,0.19333243777879072,0.0880492660775776,0.07511489114897874,0.09111984741865385,0.07545712989180425,0.06474325436896224,0.06021481896575018,0.06675639427003406,0.06033091007143035,0.057770874419818194,0.0513827282414667,0.05963364841481524,0.051212624116643964,0.9838669677434637,0.9715754682461194,0.984710515602789,0.9715073838815831,0.9276702263996852,0.9290677549092847,0.9316435710811003,0.9286404484095201,0.8959867348729094,0.8691249046223803,0.8934810461924777,0.8697060924254786,1
322,26.04695908757104,51.10988009389788,25.71202299412654,47.8765170170117,182.01816521368903,165.60815455596946,168.0500560228703,153.16638600540995,360.1587424493902,395.96619055745464,330.52527120309355,360.4151257053153,2.2988778131112286,3.3742326354447023,2.473848764676751,3.2824782380581174,5.995126780453022,5.876143790850809,6.026127363704535,5.71035371011254,8.465502496300031,8.8684241118498,8.126725838262542,8.679726734454789,0.5582831258884307,0.4572166426365833,0.5244418307517512,0.4604871548992435,0.38361808849316426,0.35921119656862804,0.36435965769001954,0.3632789324802402,0.33705645271066015,0.3068408999858939,0.32846250275722927,0.31009156072256033,0.11578983389585586,0.09982092994811008,0.11145864900771117,0.10014201289578101,0.0924526080839523,0.08561948008674604,0.08839888507379326,0.08603062934931589,0.08471854789301585,0.07627102106381935,0.08209882148717527,0.07679472766177568,0.9832948515119229,0.9672109010915898,0.9835145498735134,0.9692852419955198,0.8831313962665044,0.893680300847523,0.8922434824759434,0.9016679249012587,0.7685154504504208,0.745517637470136,0.7880968607142742,0.7683666085243489,0
825,42.61558983610052,70.49525698813545,29.75417380136699,67.88321123156969,273.7616573551768,219.0052633602828,172.08203508721684,209.9837793156827,470.65469366361896,467.8027853557022,295.6592817738582,449.28460381933826,2.8786386986297696,3.7708571888127267,2.365865031800081,3.7141631657352923,7.343159074166667,6.614990388313518,5.708071125983573,6.502341407152398,9.88097109220706,9.913300576604092,7.632277027858316,9.764678529360054,0.6105866412282072,0.5687840640354689,0.6278972879521664,0.571607272756221,0.5171249149154719,0.5141692256385766,0.5338248780688579,0.5164760452543249,0.48998357526291975,0.47671842251983765,0.5063541464314858,0.47853992392097944,0.27457083444182984,0.2693561109726155,0.2773854068459747,0.26958780748808225,0.26368502824722856,0.2607930425733062,0.26601580821832294,0.260959574909385,0.25569027047364185,0.2487771267691865,0.2601352311712364,0.24903459798681804,0.9859363273458175,0.9767518808511872,0.990181392733573,0.9776132884630603,0.9097691150855856,0.9278754071751416,0.9433035898458291,0.9308464356034432,0.8450673786102303,0.8463789197643362,0.9027556854259158,0.8524600786215955,0
361,48.70192484099044,93.36433301035673,48.11207344666552,91.75854871878185,334.5383602960434,299.533191080452,298.1683908399769,288.54550173020107,658.4226223493631,744.078042656309,557.5315042527674,678.4135059522191,3.4255519202537865,4.866288042707869,3.529736423678437,4.8869374734314865,8.888572108303766,8.52985390234771,8.566905083499272,8.517797001155948,12.507057445754805,13.2994373488786,11.693602071001601,13.056842488688801,0.4696748664949281,0.38423313149017596,0.4479734835463543,0.3840658078944452,0.31044592118583075,0.2951224064508891,0.30200616782121387,0.2954403135247771,0.27169344065657064,0.2459220557338287,0.26486454785824254,0.24687723315049118,0.08737774734360015,0.07447089528638032,0.08573643828537628,0.0743612121881632,0.0666984401522591,0.06252329376226053,0.06568558478284266,0.06256178798339528,0.06094645925280578,0.05537916266510966,0.060321758260011064,0.05541515905844561,0.9875865888330826,0.9762052257214261,0.9877376858974142,0.9766144748803602,0.9147418147876012,0.9236794067520095,0.9240432549765721,0.9264790529835772,0.8322304403314519,0.8105468319419432,0.858073646854363,0.8272661551491478,0
1328,35.86507766633525,84.20068091037224,47.66361912915121,75.27923070146576,254.6737321955353,267.64731257214163,286.7934522348582,239.04637062673132,536.2806297767348,675.3846138944359,544.436039971493,617.6759292270369,3.293488564089519,5.091853968083332,3.703866499510129,4.7385005418939565,8.809967460709085,9.072818146868748,9.013376412084538,8.388431372551139,12.865866155075418,14.55035572571619,12.33778276010447,13.431478237960276,0.447284833251317,0.3612577001542233,0.42804154258972765,0.36951162266069754,0.2882746766913365,0.2731873378450799,0.2861829626532646,0.27999523367995716,0.24706524794837437,0.2217626390082363,0.24939730958766468,0.22725887831229893,0.07854733079097542,0.06887171743639124,0.07916114876762956,0.06889531372687298,0.06184889864560609,0.058631818465983324,0.06224097169980672,0.058657752396169105,0.05715600079515952,0.05191610777541745,0.0570494315504934,0.051862965477656384,0.9923345976358707,0.9819940546693594,0.9898156936617502,0.9839018675634414,0.9454895697173136,0.9426981140080364,0.9386776335600818,0.9488214306684545,0.885071487696211,0.8551109486429869,0.8835304051105839,0.8674911153962699,1
2924,39.017719545004326,94.74740063035168,45.58738992171601,68.85090054035454,268.93114179158266,312.77358323729464,313.8696356214165,231.93101499428522,561.8801389914569,797.4099215700352,627.128894692845,641.3460575672594,3.124426675635525,4.8463739032859765,3.3798388576315315,4.42029557178438,8.331582299854661,8.80855440215535,8.807534688116347,8.045355632451113,12.279370069029566,14.518445036893425,12.610318817796518,13.456689038380942,0.4505061461282252,0.35700658302580784,0.4279605524512246,0.3605588534310018,0.2747892182797736,0.25919229124693965,0.26154697105246244,0.2621561125856251,0.22834030017273582,0.199045031151503,0.21843649074575208,0.20143054326836632,0.07613255588009171,0.06535988988656342,0.07389142725878238,0.06545470527735865,0.05863574598551694,0.054957651990755765,0.05653664837770033,0.05492933750915423,0.05338449075976971,0.047846915964191813,0.051696589836944404,0.047975395462701395,0.987873603316413,0.9705140504018442,0.9858340094832544,0.9785731938859132,0.9161858351168711,0.9024184222660688,0.902282680706955,0.9276403264804876,0.8244304339894271,0.7501225088119433,0.8044827811560643,0.7990272004566482,2
535,29.742684381112046,53.95781266155782,36.7714423312095,72.39790748349718,205.94033183943648,168.7601230296343,215.82155574661726,220.09345636298198,411.5676389915248,396.93696137403055,375.83391118088866,475.53055831125073,2.344537365459559,3.1612930403911106,2.4888545743636272,3.5470528988475287,6.137225257859873,5.563144944253236,6.080120333989649,6.182991157248523,8.648976824455582,8.64663804327829,8.2248905941797,9.234871969746568,0.6651428854838415,0.6313289142446208,0.6660565502205089,0.6268393936711617,0.5921380180051021,0.5860476413912769,0.5903432636615908,0.5823657383520212,0.5687733545834599,0.5502638425484792,0.5656556841666235,0.5498562887710067,0.35096669824536186,0.34511692349303164,0.3516343605185901,0.3450828547610021,0.34234812030682,0.3369180276772797,0.34063541014455967,0.33687407289455956,0.3346253774672126,0.324126609650708,0.3336401860162515,0.324155315030337,0.9898250442804035,0.9815607351490149,0.987420556738969,0.9752591121675328,0.9296977532732699,0.9424512332192514,0.926325404917205,0.9249460905644373,0.8598008764628724,0.8652125045808696,0.8719777020760535,0.8385245538028266,0
2427,32.64524217220785,80.11820190639098,40.9841647810624,60.44231218476686,223.34512371075658,253.66310649754777,253.16831409632175,191.27810841987028,452.6448586968883,589.4469976441125,437.7596847262404,455.62484499978177,3.15915484344379,4.857828363095835,3.4855636925142117,4.5026596865052655,8.160470898822977,8.476885813150673,8.363741711691413,7.8223375624775535,11.532825597876755,12.829646909296237,10.79781496548069,11.788990327982793,0.39322746517098817,0.29634560578025804,0.3675420072920029,0.30108315416932147,0.2174458901130669,0.2064380433698581,0.21159289472515447,0.2100211002853464,0.18065504336786264,0.16592258172880958,0.18761815702715862,0.17126960660142762,0.04993902481921275,0.04156977184151332,0.04827123934067377,0.04180126444692453,0.03520846997932805,0.034656199074590964,0.03562785325295878,0.03488028847697515,0.03226709025112936,0.031320069139829244,0.03387002143483311,0.03164643292692789,0.982784862964718,0.9576995092077214,0.9783870622022038,0.9680879182280172,0.8819695376892585,0.8657911995738865,0.8662786536044408,0.8987981697979336,0.7603771855123634,0.6871428716733139,0.7686016030683439,0.7581713191587129,2
296,28.605957986787935,65.24909524702781,35.63199837940011,56.87875352805468,192.01278548628002,198.9167820069436,210.04590035612688,177.27940407537574,354.1912675665155,403.95716566439285,355.2203679733199,396.48877022760087,2.6238839285711073,3.852945569295367,2.828174688111204,3.8374891333901555,6.767750798134691,6.657366397540327,6.767367080060108,6.683379469435775,9.275471523667232,9.696865893733184,8.905148237178247,10.039207328416087,0.5426953300674114,0.467626617942494,0.5283140755999812,0.4624464735056845,0.39843031729863493,0.3847479745083486,0.3952640845875039,0.3804904706801196,0.35837487395409645,0.3333411730335275,0.35760291221831114,0.328843769886953,0.15164182829878667,0.13690838994431365,0.15211107882678934,0.1366735125638801,0.12692222723791785,0.12035700335299146,0.12696982491625372,0.12007565045792302,0.11804608409532916,0.10765516515153306,0.11642527852527292,0.10751263524036558,0.9796319313384939,0.9535445324835768,0.9746314181472729,0.9595039735509847,0.8632847838106734,0.8584013165140786,0.8505241730026207,0.873803859217039,0.7478334148015064,0.7126071749155724,0.7473939548841277,0.7179205186209536,0
955,38.33887292073855,61.030786493611764,27.791439885025895,66.22728926435744,270.96063052565034,201.51463283360005,180.08800190330714,217.03810841992055,544.9411365875119,528.56783588581,362.831091284375,548.8797120095697,2.1993716364966898,2.9822572677033543,2.036279965753067,3.0384304594421,5.847917178293156,5.344229142639534,5.08150939342037,5.446297577856821,8.470306336288006,8.741335482672973,7.23613165680188,8.863832227666549,0.6928766103052437,0.6437579787263704,0.690443373858303,0.6437303491049355,0.5926574876364635,0.5833813137518368,0.5991176575611324,0.5835474767533959,0.5592952721026607,0.5354470134302737,0.5652125253672382,0.5346972739698668,0.32483615111490544,0.31798876279892907,0.32686263781464003,0.31797115760554917,0.3108924131357199,0.30670877290760085,0.31309684627656825,0.3066972796007406,0.30200363235975397,0.29080006098183864,0.3032779354235766,0.2905769943319757,0.9897548773584698,0.9837054772524839,0.9925734199178219,0.9823180703801478,0.9277208757266776,0.946292899229615,0.95196127553859,0.9421556271323177,0.8548931800538515,0.859620588770845,0.9033855080656435,0.8542260698129496,1
2836,65.77377385028372,96.97273294755296,44.366770884289444,111.54762351552237,400.7883372729473,294.8441560938687,256.76909764863075,332.31208381398807,676.7858072915075,633.1749953501476,434.64717008742684,670.9588939179578,4.38362279843374,5.512314214482486,3.7539712267607217,5.868922836538897,10.940036376476202,9.499627066514833,8.858680470286785,10.062602845061992,14.603808401130477,14.01693378387101,11.440246702413376,14.625038750081105,0.3705617190142025,0.30521982136746556,0.37031552033186577,0.3017664398005401,0.23250960956679242,0.23055362803884863,0.23983196368605167,0.228420912458555,0.20483180312408428,0.20010384264602776,0.22466079297767577,0.1985752454005958,0.08428250059260937,0.08102672001117929,0.0867951187640926,0.08094066560900832,0.07421266981722154,0.07566374022820006,0.08155761650039196,0.07556522096357336,0.06802912253138034,0.06986449803502387,0.08076041106675161,0.06984646713881405,0.9806377928001566,0.9714185454538539,0.9869450989790162,0.9671227856085605,0.8816271466928163,0.9128796811289465,0.9243520820268194,0.9018086873753123,0.7994485456699049,0.8121339640068149,0.8718916499132621,0.8009236097261292,2
848,26.15538236912617,63.998736218068906,36.93568447284241,56.90801582407612,191.54975672277897,203.13757016535743,213.23303966116006,180.64548250676248,419.9514415371295,524.1007773267231,406.1830968009327,465.03528969571977,2.606397535469326,4.154303943382303,3.057122217465281,3.886627272413753,7.0298264059445446,7.334394463669333,7.274412143911316,6.834894271435616,10.416308401131497,11.746725618455379,10.023356601328691,10.93175723851804,0.5342087591043015,0.43647936211095073,0.5004776956265606,0.4424833420590894,0.37210480858625944,0.3439358337098433,0.3578688895068046,0.34948314228705374,0.32709935790130984,0.2923074384779811,0.3218157894143825,0.29766086305376466,0.1512547736634494,0.12872974452030098,0.14717441732571554,0.1287946523297168,0.11641343491327845,0.10864519543379994,0.11530423054785525,0.10876157940052317,0.10847853369358132,0.10095222688437036,0.10857666650212602,0.10104699283706188,0.9954123383474145,0.988779095048903,0.9935216934870477,0.9900223117790772,0.9664277198114649,0.9644141862731944,0.9626399636314382,0.9683543694756137,0.9264566674630201,0.9083653598958893,0.9289251670354297,0.9186924666963071,0
864,21.842557485321397,39.62611203235119,21.607119924167037,42.072479808209756,133.76303106583657,114.65417916187688,114.54109620581497,122.93761630143828,221.58159208577055,228.18633362270484,182.68798539198878,250.50038750081927,1.7344208659489382,2.367699265857531,1.6419016022503143,2.4259404643824,4.27892466846823,3.9892579777013504,3.7961996561892146,4.12715878508316,5.624137080867175,5.787742575486016,4.982433431951975,6.079887159775364,0.7180358342522605,0.6740704302342766,0.7283806702151152,0.6724938604790931,0.6235319471156926,0.6180957728558596,0.6388098665203432,0.6164527201993394,0.5961353571762671,0.5780403357320266,0.6053750756501561,0.5742497691893631,0.35814183410947853,0.35290098767800665,0.35988131384226263,0.3528979476557861,0.34811442257847186,0.3447646287646553,0.3496894238208051,0.34476506553513775,0.34071109593421506,0.331801469447619,0.34214316013478124,0.33175855613705335,0.9839683951341868,0.970933490754731,0.9841411973325456,0.9691390333142443,0.9019413660188355,0.9159994854187308,0.916032529024266,0.9099306880376614,0.8377571787554785,0.8332124007048496,0.8662352144035411,0.8169024516479283,0
227,133.8373411394871,204.78187549247357,99.83115048791394,198.64776846475377,553.9495348102141,456.2000173249437,407.62180407936194,448.39893739886304,841.7300473577542,857.2728565563003,658.7097674552826,861.2887051371214,5.489718691988237,6.832079661865651,4.569722650230377,6.801303818323857,11.87150387418627,10.683905058903484,9.950703820743174,10.734667359665712,15.34386530695578,15.637212643675927,13.29662463122514,15.773750879660673,0.4565807913194636,0.40885733503179295,0.481428317566442,0.4077681602415673,0.33555949201405155,0.33619092524602284,0.36276011991179197,0.33541572051402024,0.2948553055653943,0.28144397065510385,0.3216575148410291,0.2798754627477877,0.14277651552813408,0.12803650356944685,0.1503472279970869,0.12801259237332493,0.10847491502978063,0.10718049385518608,0.11974921984900525,0.10755113367007095,0.0974084334290515,0.09375649143104607,0.10769975807903923,0.09329643201625488,0.9580862814151193,0.9358755158339525,0.9687393273104913,0.9377963227805112,0.8265183431380922,0.8571538846892345,0.8723877083815863,0.8595964683479339,0.736364075791706,0.7315100004272843,0.7938177426446824,0.7302507394278958,0
1441,50.08560879402304,79.88743915655158,38.990490459876966,88.90214881222795,318.7920785241743,245.9652902730318,236.51363734045185,272.25298731264456,588.7284116122391,584.7423972350072,452.3061205619883,632.1352765207859,3.0371514187861326,3.849249964575611,2.625451015165887,4.053009907284152,7.7431851669962,6.745613225684355,6.42977959233969,7.108273740870841,10.832948101574305,10.745729741463354,9.040957840233679,11.223215946436047,0.622776214344367,0.5796690615848584,0.625421076444496,0.5770264066369237,0.5275158803715495,0.5219143637891115,0.5326517938043283,0.5195078217980262,0.4954002656559284,0.47665122895415424,0.4997818643036553,0.47353869396280135,0.3064373964911809,0.30045479749257,0.30706415634220485,0.30044516255256465,0.29551240218409996,0.2915465932337568,0.2959601923754495,0.291448052319729,0.2878540986319924,0.27787396754334415,0.28805751762247994,0.27776002285588636,0.9887765906537798,0.9821117541370076,0.9912628348625862,0.9800931972223564,0.9286697125481252,0.945005194118758,0.9470796582654024,0.9391275892170597,0.86846530940462,0.8696394133442736,0.898945006816302,0.8590737974829858,1
1172,15.439869740702754,35.96313586421274,19.41384845890179,30.194936447085567,113.88054088902992,112.31038446754499,107.2622713040569,93.28793156480602,256.4547275640098,295.5328716908172,197.22969058179766,243.60808559122975,1.5376559442267526,2.3644670478436316,1.6952360567512004,2.226890981575501,4.158728818763337,4.1811726259142175,4.0691229739695505,3.935397923876405,6.207062068538164,6.7609701469418315,5.598180165185482,6.390527156055831,0.7215051810257034,0.6684545358952603,0.7151667117844832,0.6674199035481955,0.6165850543715844,0.5997460211957403,0.6160050484359869,0.5993689022996015,0.5779603862231125,0.5432175427154966,0.5761768341220699,0.5423478971448344,0.34979575966859316,0.3329265130226585,0.3541791778642051,0.3328481646553478,0.316041239922432,0.30841466630910114,0.31962922802808974,0.30822555567391907,0.3013154143822584,0.2843437156425695,0.3002478991873876,0.2839895278178095,0.9968599169666591,0.9926943537363806,0.9960516297678607,0.9938661209782168,0.9768941089443829,0.9772376485206526,0.9782351452510515,0.9810929977924464,0.9480910644263297,0.9403833345970872,0.9600744838696593,0.9508579142311767,1
1642,149.2971205232639,236.06130252862073,136.40356573708775,231.48323289760165,477.39575779560346,448.59660606053285,392.0715662651859,424.4673333332662,697.4953805455011,748.9262672809089,563.7332591092728,688.6320975969244,7.112786152987766,9.332639292079632,7.010856573706907,9.221045466377586,12.777193618566782,12.546464646462534,11.70433734940157,12.264626262624317,15.593874643877903,16.292626728106345,13.970587044533705,15.78799786043031,0.27879247956109754,0.19455164515601203,0.26704766953169135,0.1971754493356086,0.17423988219272712,0.1484161041317973,0.16869825775230612,0.15373389788217098,0.14814628229757248,0.13188386933731905,0.14906506382526918,0.13200749132058498,0.060433555991628814,0.04664043320991345,0.05802429816443277,0.04734033298248367,0.043725987848232166,0.0411928307001401,0.0433241412845761,0.04190401818593573,0.04077358536384217,0.03861805679457252,0.04120471325189334,0.038673915755425635,0.9795725053402854,0.9677428601272343,0.981329056191204,0.9683685102463326,0.9349655644457799,0.938932543478515,0.9465133929526395,0.9422172874450033,0.9053935360300795,0.8988128048522771,0.9233514273494187,0.9069573512178684,1
2442,59.46672043174277,99.86758629140465,47.034441505620336,104.155085190383,388.19969456049915,318.1997923876079,299.2860733362618,328.7216147636199,683.1767674431752,707.3915540332812,526.1639199641451,703.3730857463447,4.37385717343371,5.813358557909602,3.8845286509290062,5.878018236755812,11.185013506878565,10.236739715496121,9.548812776279075,10.329427143408529,15.118173693291187,15.388043276090173,12.596304086535833,15.345635191273777,0.3601380638711807,0.2798440254552007,0.3535445225841702,0.280353076127304,0.20722389665862856,0.1968221767259678,0.2050194884575813,0.19638453867927033,0.1760358934466478,0.16101561904227632,0.1817159687315817,0.1616213418378792,0.04995901180160616,0.04171322814587925,0.04835631274842855,0.041773793955584226,0.035981978388529505,0.03514139611410893,0.036728400401103756,0.03508141734643269,0.033094303965670015,0.032102262278729816,0.03521445345432699,0.0321707372187269,0.9795029931658961,0.9655278089587664,0.9837902087363076,0.9640478544848292,0.8657860207795057,0.889860362419117,0.8966437955191982,0.8862184062302356,0.7631169048762351,0.7539794053215239,0.8180417818087741,0.7553766872061024,2
760,41.385342771519994,82.75124559111714,38.387204164622716,70.58866579094807,297.3707867756235,272.7058093041848,244.13692212065163,228.92221837759703,624.8034123827236,698.9615909233963,473.2690304485665,591.029969310111,3.5503455234827803,4.955105104529772,3.3401380565063103,4.777199076290003,9.38737107072918,8.794405997695698,8.128027535611146,8.460626682047458,13.374872873516388,13.715047430098936,11.023445204631477,13.231694463392705,0.4356275960491027,0.3600788440362008,0.434329602029827,0.3604413742181948,0.2820542561335526,0.27434327032941774,0.289318851765489,0.273712508683905,0.24630256656837987,0.23156162943478348,0.25994243849282667,0.23062926967428582,0.0849656922007974,0.07228084750461851,0.08291944673998561,0.07213546902103833,0.06417464526905145,0.060831135374250105,0.06428694241445258,0.06065763074163077,0.058885387766568174,0.05500457577274443,0.060458641978100684,0.0548241903612268,0.990621376519388,0.9812456118436167,0.9913016866415774,0.9840020882829792,0.9325898362392325,0.9381876762311978,0.944692632670682,0.948111815776765,0.8583282930323567,0.8415748262813395,0.8928339850350283,0.8660386217916287,0
1255,79.36755026060149,112.84278142728229,34.380137547080054,108.30308300984508,550.641629840401,381.8698537084217,241.15315099642538,365.40094725551813,1119.394981916554,1050.491018236616,530.0686217007011,1013.1516161101312,4.995070737155382,6.140571812480722,3.401543683106059,6.06133920573255,13.003280653132341,11.13892078933129,8.869501466274086,10.999271919357408,18.57350813742784,18.457216146680803,13.106744868030722,18.334264269503606,0.3512886799975307,0.29698004654179927,0.39312802353938847,0.297600913346857,0.22196646142712928,0.22331307442113615,0.2447817740373291,0.22256690493521944,0.18637083254188222,0.1742187893603985,0.203281504838784,0.17318909665859203,0.08718285270071083,0.08339338043264449,0.0871766233800199,0.08342484806268313,0.08166068949114653,0.07915798038805155,0.0797531359069549,0.07959469805854116,0.07868421559735195,0.07275309633266966,0.07481040610619284,0.07363802472897235,0.984765715085272,0.9782689189481595,0.9934097623310659,0.9791432492697242,0.8933017891300514,0.9258739017991988,0.9534978651468177,0.9290715656537065,0.781035226882137,0.7928099252904912,0.8972241292973222,0.800179986674997,1
2435,58.43816887841651,103.42146361264685,53.37123517000324,110.49927045315546,382.75580181740963,325.4375048059222,327.9339314220102,345.8966512880516,665.1838364458365,689.0030612562645,548.0528114212017,712.2567812637199,4.019733824607977,5.531190520869327,3.838914964529788,5.5907644348786345,10.254443455307417,9.638658208383887,9.2100319253464,9.75334486736117,13.78501371424677,14.125255750514317,11.848361224109038,14.269514539032166,0.38609001921306474,0.2986026433619043,0.368858577549561,0.2996323289280237,0.22639130857569137,0.21317797781139172,0.22113918842807123,0.21428787207253464,0.1952480873412318,0.18175894462193617,0.20180434970273672,0.18124700519816245,0.06440875951170676,0.05332173359931828,0.06130677217804919,0.053343626616426915,0.04675876003334862,0.04548780860965798,0.046767587667590246,0.04551359888880119,0.04385000891894686,0.042907988024609656,0.04552851906124143,0.042922361333939736,0.978134895840245,0.9612697230800368,0.9800290338092934,0.9586191570433132,0.8565757158992389,0.8779489944599439,0.877162787989653,0.8702760638242313,0.7504206715509714,0.7410586254499397,0.7946588123672208,0.7323192592236634,2
